ID,Prob1
1873, 0.25
1874, 0.17
1875, 0.44
1876, 0.25
1877, 0.26
1878, 0.31
1879, 0.16
1880, 0.29
1881, 0.44
1882, 0.29
1883, 0.41
1884, 0.57
1885, 0.38
1886, 0.16
1887, 0.36
1888, 0.62
1889, 0.55
1890, 0.31
1891, 0.21
1892, 0.34
1893, 0.64
1894, 0.41
1895, 0.49
1896, 0.27
1897, 0.33
1898, 0.31
1899, 0.28
1900, 0.16
1901, 0.34
1902, 0.80
1903, 0.21
1904, 0.27
1905, 0.60
1906, 0.20
1907, 0.29
1908, 0.27
1909, 0.25
1910, 0.49
1911, 0.29
1912, 0.27
1913, 0.16
1914, 0.22
1915, 0.26
1916, 0.80
1917, 0.49
1918, 0.21
1919, 0.26
1920, 0.59
1921, 0.22
1922, 0.16
1923, 0.29
1924, 0.47
1925, 0.35
1926, 0.28
1927, 0.50
1928, 0.41
1929, 0.27
1930, 0.25
1931, 0.35
1932, 0.21
1933, 0.29
1934, 0.21
1935, 0.40
1936, 0.09
1937, 0.33
1938, 0.39
1939, 0.21
1940, 0.29
1941, 0.26
1942, 0.22
1943, 0.22
1944, 0.26
1945, 0.21
1946, 0.29
1947, 0.21
1948, 0.80
1949, 0.29
1950, 0.22
1951, 0.26
1952, 0.29
1953, 0.42
1954, 0.25
1955, 0.29
1956, 0.27
1957, 0.25
1958, 0.27
1959, 0.46
1960, 0.27
1961, 0.31
1962, 0.34
1963, 0.17
1964, 0.35
1965, 0.38
1966, 0.49
1967, 0.59
1968, 0.29
1969, 0.33
1970, 0.29
1971, 0.28
1972, 0.33
1973, 0.27
1974, 0.16
1975, 0.47
1976, 0.44
1977, 0.33
1978, 0.45
1979, 0.29
1980, 0.26
1981, 0.34
1982, 0.26
1983, 0.80
1984, 0.49
1985, 0.38
1986, 0.26
1987, 0.21
1988, 0.72
1989, 0.21
1990, 0.47
1991, 0.33
1992, 0.49
1993, 0.49
1994, 0.27
1995, 0.28
1996, 0.16
1997, 0.16
1998, 0.45
1999, 0.29
2000, 0.16
2001, 0.34
2002, 0.60
2003, 0.60
2004, 0.26
2005, 0.26
2006, 0.29
2007, 0.38
2008, 0.16
2009, 0.28
2010, 0.31
2011, 0.25
2012, 0.34
2013, 0.62
2014, 0.21
2015, 0.60
2016, 0.26
2017, 0.20
2018, 0.21
2019, 0.42
2020, 0.22
2021, 0.16
2022, 0.34
2023, 0.21
2024, 0.45
2025, 0.27
2026, 0.07
2027, 0.31
2028, 0.27
2029, 0.06
2030, 0.57
2031, 0.49
2032, 0.21
2033, 0.38
2034, 0.26
2035, 0.21
2036, 0.29
2037, 0.60
2038, 0.31
2039, 0.31
2040, 0.29
2041, 0.16
2042, 0.21
2043, 0.21
2044, 0.21
2045, 0.21
2046, 0.16
2047, 0.29
2048, 0.26
2049, 0.31
2050, 0.35
2051, 0.22
2052, 0.21
2053, 0.16
2054, 0.29
2055, 0.26
2056, 0.33
2057, 0.50
2058, 0.22
2059, 0.50
2060, 0.21
2061, 0.26
2062, 0.27
2063, 0.23
2064, 0.21
2065, 0.21
2066, 0.40
2067, 0.25
2068, 0.25
2069, 0.25
2070, 0.29
2071, 0.72
2072, 0.62
2073, 0.26
2074, 0.35
2075, 0.62
2076, 0.21
2077, 0.38
2078, 0.47
2079, 0.21
2080, 0.59
2081, 0.21
2082, 0.49
2083, 0.77
2084, 0.28
2085, 0.49
2086, 0.21
2087, 0.66
2088, 0.58
2089, 0.31
2090, 0.38
2091, 0.58
2092, 0.72
2093, 0.16
2094, 0.60
2095, 0.77
2096, 0.57
2097, 0.39
2098, 0.26
2099, 0.21
2100, 0.21
2101, 0.59
2102, 0.57
2103, 0.22
2104, 0.22
2105, 0.39
2106, 0.21
2107, 0.22
2108, 0.32
2109, 0.31
2110, 0.23
2111, 0.34
2112, 0.29
2113, 0.08
2114, 0.38
2115, 0.45
2116, 0.25
2117, 0.61
2118, 0.59
2119, 0.16
2120, 0.29
2121, 0.21
2122, 0.31
2123, 0.16
2124, 0.21
2125, 0.34
2126, 0.43
2127, 0.22
2128, 0.21
2129, 0.16
2130, 0.38
2131, 0.33
2132, 0.64
2133, 0.26
2134, 0.31
2135, 0.29
2136, 0.39
2137, 0.53
2138, 0.31
2139, 0.16
2140, 0.59
2141, 0.49
2142, 0.29
2143, 0.49
2144, 0.09
2145, 0.21
2146, 0.59
2147, 0.77
2148, 0.33
2149, 0.33
2150, 0.38
2151, 0.31
2152, 0.35
2153, 0.38
2154, 0.32
2155, 0.38
2156, 0.21
2157, 0.58
2158, 0.33
2159, 0.49
2160, 0.41
2161, 0.16
2162, 0.29
2163, 0.80
2164, 0.59
2165, 0.31
2166, 0.71
2167, 0.59
2168, 0.35
2169, 0.21
2170, 0.32
2171, 0.32
2172, 0.22
2173, 0.38
2174, 0.21
2175, 0.38
2176, 0.21
2177, 0.21
2178, 0.29
2179, 0.29
2180, 0.29
2181, 0.31
2182, 0.26
2183, 0.16
2184, 0.40
2185, 0.27
2186, 0.22
2187, 0.59
2188, 0.31
2189, 0.16
2190, 0.29
2191, 0.50
2192, 0.39
2193, 0.25
2194, 0.28
2195, 0.62
2196, 0.29
2197, 0.49
2198, 0.22
2199, 0.60
2200, 0.71
2201, 0.33
2202, 0.72
2203, 0.35
2204, 0.36
2205, 0.35
2206, 0.21
2207, 0.21
2208, 0.29
2209, 0.49
2210, 0.40
2211, 0.39
2212, 0.80
2213, 0.25
2214, 0.29
2215, 0.66
2216, 0.57
2217, 0.27
2218, 0.34
2219, 0.25
2220, 0.25
2221, 0.21
2222, 0.33
2223, 0.29
2224, 0.45
2225, 0.47
2226, 0.16
2227, 0.31
2228, 0.22
2229, 0.59
2230, 0.09
2231, 0.26
2232, 0.27
2233, 0.29
2234, 0.31
2235, 0.29
2236, 0.60
2237, 0.23
2238, 0.66
2239, 0.22
2240, 0.32
2241, 0.80
2242, 0.32
2243, 0.72
2244, 0.22
2245, 0.29
2246, 0.57
2247, 0.21
2248, 0.29
2249, 0.32
2250, 0.21
2251, 0.47
2252, 0.29
2253, 0.16
2254, 0.39
2255, 0.59
2256, 0.47
2257, 0.26
2258, 0.38
2259, 0.59
2260, 0.21
2261, 0.71
2262, 0.26
2263, 0.49
2264, 0.71
2265, 0.47
2266, 0.39
2267, 0.47
2268, 0.38
2269, 0.21
2270, 0.47
2271, 0.25
2272, 0.27
2273, 0.29
2274, 0.25
2275, 0.47
2276, 0.21
2277, 0.38
2278, 0.21
2279, 0.16
2280, 0.22
2281, 0.26
2282, 0.64
2283, 0.22
2284, 0.59
2285, 0.21
2286, 0.34
2287, 0.31
2288, 0.26
2289, 0.09
2290, 0.38
2291, 0.40
2292, 0.26
2293, 0.29
2294, 0.27
2295, 0.29
2296, 0.25
2297, 0.35
2298, 0.50
2299, 0.46
2300, 0.21
2301, 0.21
2302, 0.45
2303, 0.38
2304, 0.21
2305, 0.45
2306, 0.33
2307, 0.27
2308, 0.33
2309, 0.32
2310, 0.21
2311, 0.22
2312, 0.31
2313, 0.39
2314, 0.16
2315, 0.57
2316, 0.29
2317, 0.21
2318, 0.29
2319, 0.21
2320, 0.21
2321, 0.66
2322, 0.38
2323, 0.62
2324, 0.31
2325, 0.31
2326, 0.17
2327, 0.41
2328, 0.26
2329, 0.54
2330, 0.16
2331, 0.16
2332, 0.25
2333, 0.21
2334, 0.34
2335, 0.16
2336, 0.36
2337, 0.21
2338, 0.16
2339, 0.59
2340, 0.21
2341, 0.29
2342, 0.22
2343, 0.59
2344, 0.29
2345, 0.16
2346, 0.21
2347, 0.31
2348, 0.58
2349, 0.16
2350, 0.38
2351, 0.33
2352, 0.51
2353, 0.25
2354, 0.22
2355, 0.22
2356, 0.39
2357, 0.26
2358, 0.38
2359, 0.26
2360, 0.66
2361, 0.22
2362, 0.29
2363, 0.16
2364, 0.33
2365, 0.49
2366, 0.47
2367, 0.32
2368, 0.45
2369, 0.29
2370, 0.08
2371, 0.21
2372, 0.26
2373, 0.26
2374, 0.16
2375, 0.21
2376, 0.21
2377, 0.66
2378, 0.38
2379, 0.59
2380, 0.25
2381, 0.22
2382, 0.33
2383, 0.21
2384, 0.64
2385, 0.49
2386, 0.21
2387, 0.66
2388, 0.26
2389, 0.29
2390, 0.22
2391, 0.21
2392, 0.33
2393, 0.31
2394, 0.23
2395, 0.76
2396, 0.23
2397, 0.44
2398, 0.50
2399, 0.27
2400, 0.21
2401, 0.32
2402, 0.26
2403, 0.35
2404, 0.26
2405, 0.21
2406, 0.51
2407, 0.43
2408, 0.59
2409, 0.29
2410, 0.23
2411, 0.29
2412, 0.25
2413, 0.16
2414, 0.16
2415, 0.31
2416, 0.60
2417, 0.21
2418, 0.38
2419, 0.38
2420, 0.33
2421, 0.21
2422, 0.17
2423, 0.26
2424, 0.39
2425, 0.38
2426, 0.49
2427, 0.59
2428, 0.16
2429, 0.49
2430, 0.49
2431, 0.49
2432, 0.47
2433, 0.16
2434, 0.59
2435, 0.25
2436, 0.35
2437, 0.29
2438, 0.26
2439, 0.29
2440, 0.16
2441, 0.31
2442, 0.23
2443, 0.29
2444, 0.21
2445, 0.59
2446, 0.26
2447, 0.22
2448, 0.49
2449, 0.59
2450, 0.46
2451, 0.27
2452, 0.40
2453, 0.21
2454, 0.43
2455, 0.80
2456, 0.31
2457, 0.27
2458, 0.60
2459, 0.66
2460, 0.59
2461, 0.16
2462, 0.26
2463, 0.22
2464, 0.21
2465, 0.50
2466, 0.21
2467, 0.27
2468, 0.31
2469, 0.33
2470, 0.38
2471, 0.21
2472, 0.80
2473, 0.36
2474, 0.42
2475, 0.39
2476, 0.77
2477, 0.26
2478, 0.80
2479, 0.31
2480, 0.21
2481, 0.22
2482, 0.26
2483, 0.59
2484, 0.38
2485, 0.16
2486, 0.47
2487, 0.21
2488, 0.29
2489, 0.22
2490, 0.28
2491, 0.21
2492, 0.17
2493, 0.21
2494, 0.46
2495, 0.35
2496, 0.21
2497, 0.34
2498, 0.38
2499, 0.59
2500, 0.32
2501, 0.25
2502, 0.29
2503, 0.22
2504, 0.39
2505, 0.31
2506, 0.21
2507, 0.40
2508, 0.33
2509, 0.38
2510, 0.41
2511, 0.27
2512, 0.26
2513, 0.44
2514, 0.25
2515, 0.29
2516, 0.25
2517, 0.28
2518, 0.29
2519, 0.71
2520, 0.29
2521, 0.31
2522, 0.34
2523, 0.80
2524, 0.25
2525, 0.26
2526, 0.41
2527, 0.31
2528, 0.31
2529, 0.02
2530, 0.29
2531, 0.57
2532, 0.80
2533, 0.21
2534, 0.59
2535, 0.25
2536, 0.61
2537, 0.26
2538, 0.25
2539, 0.16
2540, 0.58
2541, 0.26
2542, 0.26
2543, 0.38
2544, 0.36
2545, 0.71
2546, 0.21
2547, 0.21
2548, 0.26
2549, 0.27
2550, 0.21
2551, 0.21
2552, 0.47
2553, 0.38
2554, 0.22
2555, 0.21
2556, 0.21
2557, 0.36
2558, 0.31
2559, 0.39
2560, 0.16
2561, 0.25
2562, 0.25
2563, 0.16
2564, 0.47
2565, 0.35
2566, 0.55
2567, 0.29
2568, 0.27
2569, 0.26
2570, 0.22
2571, 0.59
2572, 0.21
2573, 0.32
2574, 0.31
2575, 0.49
2576, 0.27
2577, 0.71
2578, 0.21
2579, 0.45
2580, 0.22
2581, 0.38
2582, 0.22
2583, 0.27
2584, 0.22
2585, 0.29
2586, 0.26
2587, 0.20
2588, 0.31
2589, 0.26
2590, 0.22
2591, 0.72
2592, 0.29
2593, 0.72
2594, 0.49
2595, 0.26
2596, 0.21
2597, 0.22
2598, 0.33
2599, 0.29
2600, 0.16
2601, 0.25
2602, 0.25
2603, 0.59
2604, 0.16
2605, 0.45
2606, 0.38
2607, 0.20
2608, 0.22
2609, 0.40
2610, 0.22
2611, 0.25
2612, 0.49
2613, 0.27
2614, 0.26
2615, 0.51
2616, 0.36
2617, 0.32
2618, 0.26
2619, 0.16
2620, 0.26
2621, 0.60
2622, 0.38
2623, 0.58
2624, 0.26
2625, 0.21
2626, 0.41
2627, 0.25
2628, 0.22
2629, 0.31
2630, 0.21
2631, 0.10
2632, 0.39
2633, 0.36
2634, 0.49
2635, 0.62
2636, 0.26
2637, 0.31
2638, 0.31
2639, 0.28
2640, 0.31
2641, 0.36
2642, 0.45
2643, 0.39
2644, 0.59
2645, 0.38
2646, 0.25
2647, 0.49
2648, 0.39
2649, 0.72
2650, 0.38
2651, 0.02
2652, 0.12
2653, 0.80
2654, 0.09
2655, 0.08
2656, 0.41
2657, 0.16
2658, 0.31
2659, 0.21
2660, 0.38
2661, 0.21
2662, 0.59
2663, 0.16
2664, 0.80
2665, 0.21
2666, 0.09
2667, 0.29
2668, 0.28
2669, 0.21
2670, 0.34
2671, 0.31
2672, 0.27
2673, 0.16
2674, 0.64
2675, 0.32
2676, 0.29
2677, 0.59
2678, 0.21
2679, 0.08
2680, 0.25
2681, 0.38
2682, 0.34
2683, 0.75
2684, 0.29
2685, 0.49
2686, 0.49
2687, 0.16
2688, 0.31
2689, 0.27
2690, 0.34
2691, 0.25
2692, 0.28
2693, 0.54
2694, 0.21
2695, 0.16
2696, 0.49
2697, 0.57
2698, 0.31
2699, 0.16
2700, 0.27
2701, 0.29
2702, 0.47
2703, 0.31
2704, 0.16
2705, 0.71
2706, 0.60
2707, 0.39
2708, 0.25
2709, 0.31
2710, 0.25
2711, 0.41
2712, 0.29
2713, 0.23
2714, 0.71
2715, 0.25
2716, 0.22
2717, 0.39
2718, 0.09
2719, 0.39
2720, 0.21
2721, 0.39
2722, 0.32
2723, 0.09
2724, 0.38
2725, 0.29
2726, 0.26
2727, 0.49
2728, 0.21
2729, 0.22
2730, 0.22
2731, 0.31
2732, 0.08
2733, 0.29
2734, 0.09
2735, 0.71
2736, 0.16
2737, 0.29
2738, 0.09
2739, 0.26
2740, 0.38
2741, 0.49
2742, 0.49
2743, 0.49
2744, 0.60
2745, 0.28
2746, 0.27
2747, 0.21
2748, 0.80
2749, 0.31
2750, 0.49
2751, 0.31
2752, 0.09
2753, 0.80
2754, 0.38
2755, 0.38
2756, 0.33
2757, 0.59
2758, 0.29
2759, 0.22
2760, 0.25
2761, 0.21
2762, 0.77
2763, 0.21
2764, 0.27
2765, 0.21
2766, 0.29
2767, 0.22
2768, 0.26
2769, 0.71
2770, 0.60
2771, 0.38
2772, 0.25
2773, 0.26
2774, 0.25
2775, 0.27
2776, 0.16
2777, 0.21
2778, 0.21
2779, 0.49
2780, 0.16
2781, 0.28
2782, 0.22
2783, 0.31
2784, 0.33
2785, 0.57
2786, 0.08
2787, 0.39
2788, 0.25
2789, 0.49
2790, 0.59
2791, 0.26
2792, 0.76
2793, 0.53
2794, 0.21
2795, 0.29
2796, 0.26
2797, 0.32
2798, 0.25
2799, 0.26
2800, 0.16
2801, 0.51
2802, 0.25
2803, 0.26
2804, 0.33
2805, 0.16
2806, 0.33
2807, 0.31
2808, 0.29
2809, 0.31
2810, 0.43
2811, 0.58
2812, 0.59
2813, 0.59
2814, 0.28
2815, 0.31
2816, 0.21
2817, 0.21
2818, 0.80
2819, 0.26
2820, 0.59
2821, 0.31
2822, 0.47
2823, 0.38
2824, 0.62
2825, 0.21
2826, 0.31
2827, 0.25
2828, 0.26
2829, 0.39
2830, 0.62
2831, 0.32
2832, 0.45
2833, 0.39
2834, 0.21
2835, 0.25
2836, 0.80
2837, 0.26
2838, 0.16
2839, 0.39
2840, 0.25
2841, 0.31
2842, 0.29
2843, 0.32
2844, 0.32
2845, 0.26
2846, 0.31
2847, 0.17
2848, 0.38
2849, 0.60
2850, 0.25
2851, 0.16
2852, 0.32
2853, 0.26
2854, 0.59
2855, 0.21
2856, 0.26
2857, 0.26
2858, 0.64
2859, 0.22
2860, 0.49
2861, 0.47
2862, 0.71
2863, 0.72
2864, 0.27
2865, 0.34
2866, 0.31
2867, 0.21
2868, 0.38
2869, 0.33
2870, 0.27
2871, 0.25
2872, 0.31
2873, 0.23
2874, 0.29
2875, 0.49
2876, 0.31
2877, 0.21
2878, 0.38
2879, 0.31
2880, 0.51
2881, 0.25
2882, 0.26
2883, 0.39
2884, 0.32
2885, 0.26
2886, 0.36
2887, 0.25
2888, 0.27
2889, 0.16
2890, 0.64
2891, 0.21
2892, 0.22
2893, 0.16
2894, 0.21
2895, 0.32
2896, 0.42
2897, 0.29
2898, 0.26
2899, 0.21
2900, 0.49
2901, 0.41
2902, 0.21
2903, 0.38
2904, 0.26
2905, 0.32
2906, 0.39
2907, 0.31
2908, 0.16
2909, 0.29
2910, 0.25
2911, 0.47
2912, 0.21
2913, 0.75
2914, 0.38
2915, 0.25
2916, 0.33
2917, 0.41
2918, 0.49
2919, 0.16
2920, 0.31
2921, 0.55
2922, 0.38
2923, 0.29
2924, 0.16
2925, 0.29
2926, 0.21
2927, 0.31
2928, 0.49
2929, 0.39
2930, 0.21
2931, 0.75
2932, 0.21
2933, 0.21
2934, 0.35
2935, 0.39
2936, 0.22
2937, 0.16
2938, 0.22
2939, 0.60
2940, 0.45
2941, 0.21
2942, 0.34
2943, 0.36
2944, 0.21
2945, 0.25
2946, 0.29
2947, 0.41
2948, 0.21
2949, 0.21
2950, 0.26
2951, 0.16
2952, 0.22
2953, 0.29
2954, 0.38
2955, 0.31
2956, 0.34
2957, 0.59
2958, 0.27
2959, 0.33
2960, 0.21
2961, 0.32
2962, 0.39
2963, 0.36
2964, 0.47
2965, 0.80
2966, 0.66
2967, 0.59
2968, 0.50
2969, 0.27
2970, 0.59
2971, 0.62
2972, 0.27
2973, 0.33
2974, 0.21
2975, 0.45
2976, 0.38
2977, 0.32
2978, 0.33
2979, 0.21
2980, 0.26
2981, 0.31
2982, 0.27
2983, 0.58
2984, 0.34
2985, 0.26
2986, 0.32
2987, 0.29
2988, 0.22
2989, 0.20
2990, 0.51
2991, 0.33
2992, 0.27
2993, 0.29
2994, 0.26
2995, 0.29
2996, 0.31
2997, 0.59
2998, 0.28
2999, 0.25
3000, 0.31
3001, 0.49
3002, 0.59
3003, 0.26
3004, 0.35
3005, 0.38
3006, 0.21
3007, 0.49
3008, 0.34
3009, 0.32
3010, 0.26
3011, 0.38
3012, 0.06
3013, 0.22
3014, 0.26
3015, 0.16
3016, 0.57
3017, 0.72
3018, 0.75
3019, 0.29
3020, 0.62
3021, 0.21
3022, 0.22
3023, 0.21
3024, 0.38
3025, 0.29
3026, 0.59
3027, 0.28
3028, 0.29
3029, 0.17
3030, 0.38
3031, 0.08
3032, 0.45
3033, 0.71
3034, 0.45
3035, 0.26
3036, 0.29
3037, 0.22
3038, 0.45
3039, 0.49
3040, 0.22
3041, 0.16
3042, 0.09
3043, 0.22
3044, 0.16
3045, 0.71
3046, 0.29
3047, 0.59
3048, 0.38
3049, 0.35
3050, 0.49
3051, 0.39
3052, 0.06
3053, 0.29
3054, 0.76
3055, 0.25
3056, 0.16
3057, 0.34
3058, 0.29
3059, 0.27
3060, 0.22
3061, 0.16
3062, 0.39
3063, 0.26
3064, 0.38
3065, 0.59
3066, 0.21
3067, 0.21
3068, 0.33
3069, 0.40
3070, 0.16
3071, 0.60
3072, 0.25
3073, 0.32
3074, 0.29
3075, 0.26
3076, 0.29
3077, 0.72
3078, 0.33
3079, 0.21
3080, 0.38
3081, 0.29
3082, 0.59
3083, 0.31
3084, 0.22
3085, 0.34
3086, 0.38
3087, 0.34
3088, 0.26
3089, 0.39
3090, 0.16
3091, 0.38
3092, 0.16
3093, 0.21
3094, 0.21
3095, 0.39
3096, 0.76
3097, 0.32
3098, 0.28
3099, 0.22
3100, 0.40
3101, 0.33
3102, 0.26
3103, 0.16
3104, 0.31
3105, 0.22
3106, 0.41
3107, 0.25
3108, 0.26
3109, 0.35
3110, 0.41
3111, 0.29
3112, 0.16
3113, 0.32
3114, 0.21
3115, 0.31
3116, 0.45
3117, 0.45
3118, 0.21
3119, 0.71
3120, 0.16
3121, 0.21
3122, 0.80
3123, 0.29
3124, 0.25
3125, 0.58
3126, 0.16
3127, 0.59
3128, 0.29
3129, 0.39
3130, 0.21
3131, 0.25
3132, 0.33
3133, 0.20
3134, 0.09
3135, 0.45
3136, 0.31
3137, 0.64
3138, 0.16
3139, 0.27
3140, 0.21
3141, 0.38
3142, 0.26
3143, 0.25
3144, 0.39
3145, 0.21
3146, 0.22
3147, 0.25
3148, 0.28
3149, 0.25
3150, 0.29
3151, 0.21
3152, 0.57
3153, 0.29
3154, 0.59
3155, 0.28
3156, 0.71
3157, 0.21
3158, 0.42
3159, 0.29
3160, 0.29
3161, 0.26
3162, 0.39
3163, 0.28
3164, 0.49
3165, 0.38
3166, 0.57
3167, 0.76
3168, 0.22
3169, 0.16
3170, 0.26
3171, 0.21
3172, 0.21
3173, 0.22
3174, 0.22
3175, 0.29
3176, 0.45
3177, 0.27
3178, 0.25
3179, 0.29
3180, 0.45
3181, 0.21
3182, 0.80
3183, 0.29
3184, 0.31
3185, 0.29
3186, 0.60
3187, 0.29
3188, 0.31
3189, 0.29
3190, 0.16
3191, 0.47
3192, 0.31
3193, 0.80
3194, 0.23
3195, 0.49
3196, 0.16
3197, 0.28
3198, 0.38
3199, 0.32
3200, 0.49
3201, 0.21
3202, 0.33
3203, 0.45
3204, 0.31
3205, 0.31
3206, 0.77
3207, 0.31
3208, 0.38
3209, 0.44
3210, 0.80
3211, 0.26
3212, 0.25
3213, 0.26
3214, 0.38
3215, 0.21
3216, 0.26
3217, 0.26
3218, 0.29
3219, 0.71
3220, 0.26
3221, 0.43
3222, 0.59
3223, 0.55
3224, 0.38
3225, 0.38
3226, 0.09
3227, 0.38
3228, 0.31
3229, 0.49
3230, 0.25
3231, 0.27
3232, 0.25
3233, 0.59
3234, 0.17
3235, 0.59
3236, 0.26
3237, 0.47
3238, 0.21
3239, 0.38
3240, 0.21
3241, 0.22
3242, 0.28
3243, 0.66
3244, 0.22
3245, 0.27
3246, 0.02
3247, 0.01
3248, 0.61
3249, 0.59
3250, 0.25
3251, 0.21
3252, 0.16
3253, 0.55
3254, 0.44
3255, 0.29
3256, 0.27
3257, 0.33
3258, 0.21
3259, 0.29
3260, 0.21
3261, 0.22
3262, 0.29
3263, 0.29
3264, 0.28
3265, 0.16
3266, 0.29
3267, 0.33
3268, 0.21
3269, 0.21
3270, 0.22
3271, 0.47
3272, 0.33
3273, 0.31
3274, 0.54
3275, 0.21
3276, 0.47
3277, 0.25
3278, 0.29
3279, 0.19
3280, 0.47
3281, 0.21
3282, 0.38
3283, 0.27
3284, 0.29
3285, 0.26
3286, 0.08
3287, 0.58
3288, 0.20
3289, 0.21
3290, 0.34
3291, 0.35
3292, 0.72
3293, 0.22
3294, 0.26
3295, 0.27
3296, 0.34
3297, 0.02
3298, 0.53
3299, 0.31
3300, 0.22
3301, 0.25
3302, 0.45
3303, 0.22
3304, 0.49
3305, 0.34
3306, 0.16
3307, 0.49
3308, 0.31
3309, 0.39
3310, 0.22
3311, 0.47
3312, 0.21
3313, 0.21
3314, 0.25
3315, 0.38
3316, 0.20
3317, 0.29
3318, 0.29
3319, 0.29
3320, 0.57
3321, 0.66
3322, 0.38
3323, 0.33
3324, 0.22
3325, 0.29
3326, 0.29
3327, 0.17
3328, 0.29
3329, 0.21
3330, 0.38
3331, 0.59
3332, 0.27
3333, 0.59
3334, 0.16
3335, 0.21
3336, 0.28
3337, 0.28
3338, 0.47
3339, 0.29
3340, 0.36
3341, 0.21
3342, 0.72
3343, 0.29
3344, 0.59
3345, 0.21
3346, 0.61
3347, 0.32
3348, 0.25
3349, 0.21
3350, 0.34
3351, 0.59
3352, 0.38
3353, 0.33
3354, 0.36
3355, 0.36
3356, 0.16
3357, 0.35
3358, 0.29
3359, 0.27
3360, 0.29
3361, 0.33
3362, 0.38
3363, 0.59
3364, 0.26
3365, 0.21
3366, 0.49
3367, 0.16
3368, 0.16
3369, 0.35
3370, 0.38
3371, 0.09
3372, 0.22
3373, 0.49
3374, 0.32
3375, 0.21
3376, 0.16
3377, 0.27
3378, 0.31
3379, 0.36
3380, 0.27
3381, 0.36
3382, 0.66
3383, 0.26
3384, 0.31
3385, 0.41
3386, 0.22
3387, 0.49
3388, 0.28
3389, 0.76
3390, 0.26
3391, 0.28
3392, 0.47
3393, 0.21
3394, 0.27
3395, 0.17
3396, 0.08
3397, 0.41
3398, 0.59
3399, 0.58
3400, 0.21
3401, 0.59
3402, 0.21
3403, 0.29
3404, 0.80
3405, 0.28
3406, 0.29
3407, 0.38
3408, 0.71
3409, 0.25
3410, 0.26
3411, 0.26
3412, 0.39
3413, 0.32
3414, 0.29
3415, 0.03
3416, 0.12
3417, 0.38
3418, 0.25
3419, 0.26
3420, 0.25
3421, 0.62
3422, 0.29
3423, 0.16
3424, 0.22
3425, 0.31
3426, 0.44
3427, 0.58
3428, 0.28
3429, 0.27
3430, 0.34
3431, 0.38
3432, 0.28
3433, 0.25
3434, 0.58
3435, 0.21
3436, 0.26
3437, 0.21
3438, 0.49
3439, 0.29
3440, 0.08
3441, 0.34
3442, 0.60
3443, 0.31
3444, 0.40
3445, 0.21
3446, 0.51
3447, 0.49
3448, 0.16
3449, 0.16
3450, 0.16
3451, 0.38
3452, 0.27
3453, 0.38
3454, 0.49
3455, 0.26
3456, 0.21
3457, 0.29
3458, 0.49
3459, 0.22
3460, 0.21
3461, 0.16
3462, 0.49
3463, 0.51
3464, 0.49
3465, 0.21
3466, 0.29
3467, 0.26
3468, 0.38
3469, 0.26
3470, 0.45
3471, 0.17
3472, 0.21
3473, 0.64
3474, 0.28
3475, 0.21
3476, 0.62
3477, 0.21
3478, 0.31
3479, 0.29
3480, 0.31
3481, 0.29
3482, 0.21
3483, 0.22
3484, 0.59
3485, 0.31
3486, 0.59
3487, 0.29
3488, 0.27
3489, 0.71
3490, 0.38
3491, 0.26
3492, 0.33
3493, 0.25
3494, 0.31
3495, 0.38
3496, 0.59
3497, 0.31
3498, 0.32
3499, 0.72
3500, 0.59
3501, 0.58
3502, 0.59
3503, 0.45
3504, 0.49
3505, 0.21
3506, 0.31
3507, 0.35
3508, 0.16
3509, 0.31
3510, 0.25
3511, 0.27
3512, 0.47
3513, 0.29
3514, 0.29
3515, 0.21
3516, 0.29
3517, 0.27
3518, 0.27
3519, 0.38
3520, 0.25
3521, 0.27
3522, 0.49
3523, 0.25
3524, 0.42
3525, 0.26
3526, 0.16
3527, 0.17
3528, 0.26
3529, 0.44
3530, 0.21
3531, 0.29
3532, 0.21
3533, 0.22
3534, 0.16
3535, 0.29
3536, 0.59
3537, 0.16
3538, 0.31
3539, 0.41
3540, 0.59
3541, 0.26
3542, 0.59
3543, 0.35
3544, 0.26
3545, 0.39
3546, 0.21
3547, 0.16
3548, 0.16
3549, 0.38
3550, 0.25
3551, 0.27
3552, 0.75
3553, 0.26
3554, 0.22
3555, 0.22
3556, 0.31
3557, 0.28
3558, 0.21
3559, 0.32
3560, 0.22
3561, 0.38
3562, 0.66
3563, 0.21
3564, 0.76
3565, 0.35
3566, 0.43
3567, 0.29
3568, 0.32
3569, 0.26
3570, 0.26
3571, 0.08
3572, 0.27
3573, 0.57
3574, 0.34
3575, 0.28
3576, 0.35
3577, 0.25
3578, 0.26
3579, 0.25
3580, 0.77
3581, 0.80
3582, 0.29
3583, 0.51
3584, 0.71
3585, 0.66
3586, 0.21
3587, 0.31
3588, 0.23
3589, 0.22
3590, 0.31
3591, 0.20
3592, 0.32
3593, 0.21
3594, 0.16
3595, 0.32
3596, 0.29
3597, 0.27
3598, 0.39
3599, 0.59
3600, 0.16
3601, 0.45
3602, 0.16
3603, 0.25
3604, 0.39
3605, 0.71
3606, 0.21
3607, 0.25
3608, 0.59
3609, 0.25
3610, 0.21
3611, 0.38
3612, 0.22
3613, 0.21
3614, 0.40
3615, 0.71
3616, 0.29
3617, 0.34
3618, 0.26
3619, 0.59
3620, 0.29
3621, 0.33
